loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch,callbacks
128678.83222376992,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.299999713897705, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0,0
91.25313232628724,0.0007293953094631433,0.3360907733440399,0.00016443441563751549,0.20078977942466736,0.20400777459144592,"[3.100388526916504, 10.19259262084961, 6.098263263702393]",48.15800476074219,1.0533292293548584,0.001,Adam,1000,0
65.75579775860932,0.0007278760895133018,0.32358917593955994,0.00016450426483061165,0.2007947862148285,0.21161003410816193,"[3.1000494956970215, 10.195932388305664, 6.098674774169922]",48.08877944946289,1.055682897567749,0.001,Adam,2000,0
40.626373682832536,0.000726977945305407,0.3166953921318054,0.00016451659030281007,0.20079174637794495,0.21948155760765076,"[3.099980115890503, 10.196632385253906, 6.098706245422363]",48.0669059753418,1.053848385810852,0.001,Adam,3000,1
40.28490003814352,0.0007266371976584196,0.31460171937942505,0.00016452062118332833,0.20079092681407928,0.2217666655778885,"[3.0999579429626465, 10.196860313415527, 6.09871768951416]",48.057743072509766,1.05082368850708,0.001,Adam,4000,1
40.24775005523985,0.000726422353181988,0.3140034079551697,0.00016452207637485117,0.200790673494339,0.22231921553611755,"[3.09995174407959, 10.196921348571777, 6.098721981048584]",48.0511360168457,1.0456796884536743,0.001,Adam,5000,1
40.11844721697323,0.0007262012222781777,0.3138851523399353,0.00016452273121103644,0.2007906138896942,0.22228264808654785,"[3.0999512672424316, 10.196924209594727, 6.0987229347229]",48.043827056884766,1.0381495952606201,0.001,Adam,6000,2
40.092109730706234,0.0007259193225763738,0.31379228830337524,0.00016452351701445878,0.2007906138896942,0.22216591238975525,"[3.09995174407959, 10.19692611694336, 6.098724365234375]",48.034446716308594,1.0282986164093018,0.001,Adam,7000,2
40.07068384655816,0.0007255977834574878,0.3136875033378601,0.00016452437557745725,0.20079059898853302,0.22203132510185242,"[3.0999512672424316, 10.19692611694336, 6.098724365234375]",48.02372360229492,1.017045021057129,0.001,Adam,8000,2
39.94539217134092,0.0007253052899613976,0.3135920464992523,0.00016452519048471004,0.20079055428504944,0.22190816700458527,"[3.0999510288238525, 10.196887016296387, 6.098723411560059]",48.013668060302734,1.006699800491333,0.001,Adam,9000,3
40.07947729705241,0.0007251336355693638,0.3135337233543396,0.00016452612180728465,0.20079000294208527,0.22183342278003693,"[3.099928855895996, 10.19658374786377, 6.098709583282471]",48.00584411621094,0.99996417760849,0.001,Adam,10000,3
40.032680675360226,0.0007251336355693638,0.3135337233543396,0.00016452612180728465,0.20079000294208527,0.22183342278003693,"[3.099928855895996, 10.19658374786377, 6.098709583282471]",48.00584411621094,0.99996417760849,1.0,LBFGS,0,3
40.032680675360226,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638795852661,1.0,LBFGS,1,3
39.93871326359422,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,2,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,3,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,4,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,5,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,6,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,7,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,8,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999638199806213,1.0,LBFGS,9,3
39.93871325444269,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,10,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,11,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,12,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,13,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,14,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,15,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,16,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637603759766,1.0,LBFGS,17,3
39.93871324535992,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,18,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,19,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,20,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,21,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,22,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,23,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,24,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.9999637007713318,1.0,LBFGS,25,3
39.938713236346544,0.0007251098868437111,0.31353241205215454,0.00016452610725536942,0.20079056918621063,0.22183260321617126,"[3.099952459335327, 10.196913719177246, 6.098740100860596]",48.007545471191406,0.999963641166687,1.0,LBFGS,26,3
