loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Rloads1,Rloads2,Rloads3,Vin,VF
5916.304720662793,0,Adam,0.001,0,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,3.3000001907348633,10.0,6.8000006675720215,46.0,1.100000023841858
762.7561449173573,1000,Adam,0.001,0,0.0007294071256183088,0.344000905752182,0.00016266033344436437,0.19504903256893158,0.210211843252182,3.101259231567383,10.167062759399414,6.105743885040283,48.25217819213867,1.053143858909607
759.9863631386645,2000,Adam,0.001,0,0.0007274587987922132,0.3276572823524475,0.0001628069585422054,0.1950514018535614,0.20983341336250305,3.1005163192749023,10.1745023727417,6.106814861297607,48.1119384765625,1.0600261688232422
759.3877977889822,3000,Adam,0.001,0,0.0007263448787853122,0.31903114914894104,0.0001628297904971987,0.1950494647026062,0.2191506326198578,3.1003944873809814,10.175581932067871,6.106892108917236,48.08219909667969,1.058189034461975
759.215891195468,4000,Adam,0.001,0,0.0007255231612361968,0.31334376335144043,0.00016284282901324332,0.19504737854003906,0.22557663917541504,3.1003241539001465,10.176180839538574,6.1069254875183105,48.061405181884766,1.0536916255950928
759.1973522087765,5000,Adam,0.001,0,0.000725044752471149,0.31124550104141235,0.0001628481550142169,0.19504670798778534,0.22775478661060333,3.100297451019287,10.176408767700195,6.106939315795898,48.04758071899414,1.0456424951553345
759.192837008005,6000,Adam,0.001,0,0.0007246650056913495,0.31085747480392456,0.00016284952289424837,0.19504661858081818,0.2279157191514969,3.100294589996338,10.176440238952637,6.106942176818848,48.03520202636719,1.03352952003479
759.1890404968219,7000,Adam,0.0005,0,0.0007243002764880657,0.31073197722435,0.0001628503086976707,0.19504661858081818,0.22776949405670166,3.100294589996338,10.176440238952637,6.106943130493164,48.023040771484375,1.0207843780517578
759.1863246465664,8000,Adam,0.0005,0,0.0007239843253046274,0.31062865257263184,0.00016285096353385597,0.19504666328430176,0.2276357114315033,3.100294589996338,10.176440238952637,6.106944561004639,48.01250457763672,1.0097154378890991
759.1836784731001,9000,Adam,0.0005,0,0.0007235895027406514,0.3105010688304901,0.00016285180754493922,0.19504669308662415,0.22746708989143372,3.100294589996338,10.176438331604004,6.106945037841797,47.999324798583984,0.9958791136741638
759.1820434960122,10000,Adam,0.00025,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.98788070678711,0.9838594794273376
759.182042761237,0,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.98788070678711,0.9838594794273376
759.182042761237,1,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594794273376
759.182042853127,2,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594794273376
759.182042853127,3,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594794273376
759.182042853127,4,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594794273376
759.182042853127,5,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594794273376
759.182042853127,6,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,7,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,8,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,9,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,10,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,11,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838594198226929
759.1820428472766,12,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838593602180481
759.1820428414294,13,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838593602180481
759.1820428414294,14,LBFGS,1.0,0,0.000723246659617871,0.31039029359817505,0.0001628525205887854,0.19504672288894653,0.2273205816745758,3.100294589996338,10.176438331604004,6.106945037841797,47.987876892089844,0.9838593602180481
