loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch,callbacks
2055.01029035063,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.299999713897705, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0,0
759.9381585813829,0.0007286604959517717,0.3448810875415802,0.00015636676107533276,0.18933488428592682,0.21257910132408142,"[3.100097179412842, 10.146154403686523, 6.108463764190674]",48.272159576416016,1.0533770322799683,0.001,Adam,1000,0
759.2373499559101,0.0007266470929607749,0.3280561864376068,0.0001564694830449298,0.18926219642162323,0.21393057703971863,"[3.099435567855835, 10.153017044067383, 6.1094770431518555]",48.13606262207031,1.0597314834594727,0.001,Adam,2000,0
487.49208163480864,0.0007254056399688125,0.31845569610595703,0.00015649288252461702,0.18925794959068298,0.22447212040424347,"[3.0993120670318604, 10.154107093811035, 6.10955286026001]",48.10371017456055,1.0575226545333862,0.001,Adam,3000,1
487.46167677251384,0.0007247033063322306,0.31356900930404663,0.00015654964954592288,0.18887808918952942,0.22982080280780792,"[3.0993685722351074, 10.155230522155762, 6.109894275665283]",48.085289001464844,1.0539923906326294,0.001,Adam,4000,1
487.4548275370734,0.0007241718121804297,0.3106931149959564,0.00015655616880394518,0.18887685239315033,0.23290392756462097,"[3.099334955215454, 10.15552043914795, 6.109913349151611]",48.07050704956055,1.047515869140625,0.001,Adam,5000,1
487.4667523492873,0.0007237702375277877,0.3097451329231262,0.00015655835159122944,0.1888764500617981,0.2337227612733841,"[3.0993247032165527, 10.155610084533691, 6.109920501708984]",48.05793762207031,1.0371099710464478,0.001,Adam,6000,2
487.46621436710456,0.0007235374650917947,0.3095976412296295,0.00015656030154787004,0.18887165188789368,0.23370623588562012,"[3.0993261337280273, 10.155622482299805, 6.109925746917725]",48.05021286010742,1.0292671918869019,0.0005,Adam,7000,2
487.4655162211045,0.0007232099305838346,0.3094792366027832,0.00015656057803425938,0.18887177109718323,0.23357829451560974,"[3.099325656890869, 10.155619621276855, 6.109927177429199]",48.039268493652344,1.017822265625,0.0005,Adam,8000,2
487.463102892451,0.0007227674941532314,0.3093348741531372,0.00015656092728022486,0.18887192010879517,0.2333875149488449,"[3.099325656890869, 10.155619621276855, 6.109927654266357]",48.024478912353516,1.0023096799850464,0.0005,Adam,9000,3
487.4626638951745,0.0007224738365039229,0.30924081802368164,0.00015656216419301927,0.18887189030647278,0.23325833678245544,"[3.0993263721466064, 10.155619621276855, 6.109928607940674]",48.0146598815918,0.9920047521591187,0.00025,Adam,10000,3
487.4626611200607,0.0007224738365039229,0.30924081802368164,0.00015656216419301927,0.18887189030647278,0.23325833678245544,"[3.0993263721466064, 10.155619621276855, 6.109928607940674]",48.0146598815918,0.9920047521591187,1.0,LBFGS,0,3
487.4626611200607,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,1,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,2,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,3,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,4,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,5,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,6,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,7,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,8,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,9,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,10,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,11,3
487.4615942664733,0.0007209215546026826,0.30874091386795044,0.00015656332834623754,0.1888725608587265,0.23258385062217712,"[3.099325656890869, 10.155614852905273, 6.109930038452148]",47.96277618408203,0.9375264644622803,1.0,LBFGS,12,3
