loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch
128030.0546875,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.3000001907348633, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0
91.88687896728516,0.000729392864741385,0.3361092507839203,0.00016442009655293077,0.20078670978546143,0.2040298730134964,"[3.1004364490509033, 10.192337036132812, 6.09824800491333]",48.158119201660156,1.05311119556427,0.001,Adam,1000
66.25240325927734,0.0007278725388459861,0.32355377078056335,0.00016449052782263607,0.20079490542411804,0.21166031062602997,"[3.1000723838806152, 10.19582748413086, 6.098673343658447]",48.0887451171875,1.0556894540786743,0.001,Adam,2000
60.233306884765625,0.0007269863272085786,0.31668269634246826,0.00016450473049189895,0.20079311728477478,0.21952204406261444,"[3.0999844074249268, 10.196590423583984, 6.098711967468262]",48.067291259765625,1.054202675819397,0.001,Adam,3000
59.724666595458984,0.0007265857420861721,0.3143117129802704,0.00016451015835627913,0.200792595744133,0.22209826111793518,"[3.0999534130096436, 10.196866035461426, 6.098728656768799]",48.05641174316406,1.0502492189407349,0.001,Adam,4000
59.688819885253906,0.0007263690931722522,0.3139743208885193,0.00016451124974992126,0.20079252123832703,0.22233179211616516,"[3.099949836730957, 10.1968994140625, 6.098731517791748]",48.04948806762695,1.0438684225082397,0.001,Adam,5000
59.65687561035156,0.0007261262508109212,0.3138885498046875,0.0001645118900341913,0.20079250633716583,0.22223825752735138,"[3.099949836730957, 10.196897506713867, 6.098731517791748]",48.04140090942383,1.0354019403457642,0.001,Adam,6000
59.631019592285156,0.000725849939044565,0.3137975335121155,0.0001645126030780375,0.20079250633716583,0.2221234291791916,"[3.099949836730957, 10.1968994140625, 6.098731517791748]",48.032196044921875,1.0257376432418823,0.001,Adam,7000
59.617530822753906,0.0007255977834574878,0.3137148916721344,0.00016451325791422278,0.20079252123832703,0.22201836109161377,"[3.0999505519866943, 10.196889877319336, 6.0987324714660645]",48.02370834350586,1.016897439956665,0.001,Adam,8000
59.613609313964844,0.0007254359079524875,0.3136620819568634,0.00016451366536784917,0.20079252123832703,0.22195100784301758,"[3.099950075149536, 10.196892738342285, 6.0987324714660645]",48.018367767333984,1.0112496614456177,0.001,Adam,9000
59.61328887939453,0.0007253746152855456,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01634216308594,1.0091055631637573,0.001,Adam,10000
59.61320877075195,0.0007253746152855456,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01634216308594,1.0091055631637573,1.0,LBFGS,0
59.61320877075195,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,1
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,2
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,3
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,4
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,5
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,6
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,7
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,8
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,9
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,10
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,11
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,12
59.6131706237793,0.0007253742660395801,0.3136419355869293,0.0001645138399908319,0.20079252123832703,0.22192533314228058,"[3.099949359893799, 10.196885108947754, 6.0987324714660645]",48.01637268066406,1.0091055631637573,1.0,LBFGS,13
