loss,L,RL,C,RC,Rdson,Rload1,Rload2,Rload3,Vin,VF
117986.296875,0.0002002000983338803,0.003896102774888277,4.1241219150833786e-05,0.1591590791940689,0.12187806516885757,1.22122061252594,1.22122061252594,1.22122061252594,8.708704948425293,0.09990005195140839
10672.794921875,0.00037123533547855914,0.0021655280143022537,6.774531357223168e-05,0.23816807568073273,0.06727512180805206,2.005251169204712,2.0951781272888184,2.0758917331695557,21.057519912719727,0.05579424649477005
2836.51416015625,0.00045349434367381036,0.0017480397364124656,8.266474469564855e-05,0.27633506059646606,0.05609346553683281,2.4243533611297607,2.7385973930358887,2.668060541152954,38.090484619140625,0.04190688580274582
1143.9189453125,0.000550350290723145,0.0016205724095925689,9.354979556519538e-05,0.31313350796699524,0.055884845554828644,2.6811537742614746,3.3376824855804443,3.1824569702148438,43.64017105102539,0.034208353608846664
526.319580078125,0.0006444469909183681,0.001566283404827118,0.00010246243618894368,0.3372998535633087,0.057350218296051025,2.844346046447754,3.957441806793213,3.6767072677612305,45.893131256103516,0.03004765883088112
264.23297119140625,0.000712376378942281,0.0015636812895536423,0.00011001086386386305,0.3444397747516632,0.059796471148729324,2.9349262714385986,4.629019737243652,4.165180683135986,47.23140335083008,0.027897275984287262
141.75448608398438,0.000739363778848201,0.0016208529705181718,0.00011639008880592883,0.33106058835983276,0.06371048837900162,2.9770829677581787,5.373672962188721,4.646005630493164,47.407249450683594,0.02720586024224758
77.9246826171875,0.0007241865387186408,0.0017557156970724463,0.00012163367500761524,0.2993267774581909,0.0701015517115593,3.0041909217834473,6.206729412078857,5.107287406921387,46.47274398803711,0.0276684258133173
43.688819885253906,0.000693203997798264,0.0019881059415638447,0.00012569647515192628,0.2604069411754608,0.08113504946231842,3.0337884426116943,7.126773357391357,5.522057056427002,45.25832748413086,0.028608301654458046
27.700908660888672,0.0006730755558237433,0.0023703158367425203,0.00012857129331678152,0.2285294234752655,0.10265512764453888,3.057241201400757,8.089518547058105,5.83948278427124,44.57794189453125,0.029236657544970512
21.419139862060547,0.0006638953927904367,0.0031116583850234747,0.0001304909965256229,0.20990557968616486,0.15524402260780334,3.070510149002075,8.996102333068848,6.0166916847229,44.467350006103516,0.02944260649383068
18.98015022277832,0.0006601253990083933,0.004783565644174814,0.00013193524500820786,0.2023838460445404,0.31115010380744934,3.0797502994537354,9.708061218261719,6.074130535125732,45.067317962646484,0.029277736321091652
18.31321144104004,0.0006599010666832328,0.007897041738033295,0.00013348646461963654,0.2003241330385208,0.5028349161148071,3.087319850921631,10.10074234008789,6.077376365661621,45.99039077758789,0.029086953029036522
18.224388122558594,0.0006608028779737651,0.017444077879190445,0.00013569829752668738,0.1999729573726654,0.5076647996902466,3.0886757373809814,10.231414794921875,6.077883243560791,46.08076095581055,0.029345020651817322
18.05370330810547,0.0006684032850898802,0.08191465586423874,0.00013896510063204914,0.19989290833473206,0.45739421248435974,3.0908520221710205,10.245301246643066,6.078914642333984,46.37405014038086,0.029542341828346252
17.866722106933594,0.0006860570865683258,0.22540263831615448,0.0001435087906429544,0.19987747073173523,0.33015942573547363,3.094552993774414,10.217366218566895,6.07904052734375,46.97921371459961,0.029573632404208183
17.79838752746582,0.0006900501903146505,0.257750540971756,0.00014934412320144475,0.1999368518590927,0.28950878977775574,3.09613299369812,10.208016395568848,6.081519603729248,47.05834197998047,0.030275672674179077
17.752689361572266,0.0006903223693370819,0.2598757743835449,0.00015598359459545463,0.19998987019062042,0.28535011410713196,3.097651243209839,10.203142166137695,6.084418773651123,47.05727005004883,0.031559236347675323
17.729463577270508,0.0006902763270772994,0.2591486871242523,0.0001622525742277503,0.20003867149353027,0.28516626358032227,3.099069595336914,10.198844909667969,6.087164402008057,47.05210494995117,0.033881448209285736
17.72248077392578,0.000690324988681823,0.25863438844680786,0.00016669892647769302,0.20007283985614777,0.28515511751174927,3.1000733375549316,10.195839881896973,6.089107513427734,47.05139923095703,0.03844308853149414
17.72148895263672,0.00069058669032529,0.2584700584411621,0.00016869654064066708,0.20008814334869385,0.2852810025215149,3.1005241870880127,10.194466590881348,6.089982986450195,47.0591926574707,0.04895167052745819
17.72121810913086,0.0006915258127264678,0.25864312052726746,0.0001691231009317562,0.2000914067029953,0.28579089045524597,3.1006195545196533,10.19418716430664,6.0901689529418945,47.090476989746094,0.08255963772535324
17.72004508972168,0.0006968546658754349,0.2598850131034851,0.0001691442303126678,0.20009174942970276,0.28869494795799255,3.100621223449707,10.19423770904541,6.09018611907959,47.271297454833984,0.27212801575660706
17.71759605407715,0.00071777927223593,0.2650790810585022,0.00016911183774936944,0.2000924050807953,0.3000109791755676,3.1006040573120117,10.194381713867188,6.090170383453369,47.971378326416016,1.0130172967910767
