loss,L,RL,C,RC,Rdson,Rload1,Rload2,Rload3,Vin,VF
2781925.0,0.0007294375682249665,0.3438817262649536,0.0001643984141992405,0.19500307738780975,0.21081408858299255,3.1015377044677734,10.169672966003418,6.107833385467529,48.255611419677734,1.0546871423721313
2781925.0,0.0007294375682249665,0.3438817262649536,0.0001643984141992405,0.19500307738780975,0.21081408858299255,3.1015377044677734,10.169672966003418,6.107833385467529,48.255611419677734,1.0546871423721313
2761712.5,0.0007274149102158844,0.32691770792007446,0.00016465425142087042,0.19500547647476196,0.2100643664598465,3.1010184288024902,10.174999237060547,6.108721733093262,48.10826110839844,1.0618884563446045
2761712.5,0.0007274149102158844,0.32691770792007446,0.00016465425142087042,0.19500547647476196,0.2100643664598465,3.1010184288024902,10.174999237060547,6.108721733093262,48.10826110839844,1.0618884563446045
2757371.25,0.0007262448780238628,0.31800219416618347,0.0001647056924412027,0.19500236213207245,0.21957559883594513,3.1009562015533447,10.175661087036133,6.108788013458252,48.07638931274414,1.0592999458312988
2757371.25,0.0007262448780238628,0.31800219416618347,0.0001647056924412027,0.19500236213207245,0.21957559883594513,3.1009562015533447,10.175661087036133,6.108788013458252,48.07638931274414,1.0592999458312988
2756020.75,0.0007253419607877731,0.3119075894355774,0.00016473706637043506,0.1949993073940277,0.2264626920223236,3.1009247303009033,10.176012992858887,6.108814239501953,48.053443908691406,1.0536375045776367
2756020.75,0.0007253419607877731,0.3119075894355774,0.00016473706637043506,0.1949993073940277,0.2264626920223236,3.1009247303009033,10.176012992858887,6.108814239501953,48.053443908691406,1.0536375045776367
2755855.0,0.0007247796165756881,0.3095007538795471,0.00016474949370604008,0.1949981451034546,0.22895357012748718,3.1009111404418945,10.176161766052246,6.108826637268066,48.03715133666992,1.04389488697052
2755855.0,0.0007247796165756881,0.3095007538795471,0.00016474949370604008,0.1949981451034546,0.22895357012748718,3.1009111404418945,10.176161766052246,6.108826637268066,48.03715133666992,1.04389488697052
2755699.5,0.0007218063110485673,0.3082014322280884,0.00016475302982144058,0.19499775767326355,0.22809913754463196,3.1009092330932617,10.176176071166992,6.1088337898254395,47.938350677490234,0.9412249326705933
2755699.5,0.0007218063110485673,0.3082014322280884,0.00016475302982144058,0.19499775767326355,0.22809913754463196,3.1009092330932617,10.176176071166992,6.1088337898254395,47.938350677490234,0.9412249326705933
2755699.75,0.000721806543879211,0.3082010746002197,0.00016475320444442332,0.19499771296977997,0.22809942066669464,3.100907802581787,10.17617130279541,6.108831882476807,47.938350677490234,0.9412317276000977
2755699.75,0.000721806543879211,0.3082010746002197,0.00016475320444442332,0.19499771296977997,0.22809942066669464,3.100907802581787,10.17617130279541,6.108831882476807,47.938350677490234,0.9412317276000977
2755699.25,0.0007218063110485673,0.3082015812397003,0.00016475295706186444,0.19499777257442474,0.2280990183353424,3.1009092330932617,10.176173210144043,6.108836650848389,47.938350677490234,0.9412267208099365
2755699.25,0.0007218063110485673,0.3082015812397003,0.00016475295706186444,0.19499777257442474,0.2280990183353424,3.1009092330932617,10.176173210144043,6.108836650848389,47.938350677490234,0.9412267208099365
2755699.75,0.000721806543879211,0.30820176005363464,0.00016475321899633855,0.19499759376049042,0.22809889912605286,3.1009089946746826,10.176180839538574,6.108836650848389,47.9383544921875,0.9412323236465454
2755699.75,0.000721806543879211,0.30820176005363464,0.00016475321899633855,0.19499759376049042,0.22809889912605286,3.1009089946746826,10.176180839538574,6.108836650848389,47.9383544921875,0.9412323236465454
2755697.75,0.0007218066020868719,0.30820173025131226,0.00016475286975037307,0.19499757885932922,0.22809889912605286,3.10090970993042,10.176177978515625,6.1088361740112305,47.9383544921875,0.9412393569946289
2755697.75,0.0007218066020868719,0.30820173025131226,0.00016475286975037307,0.19499757885932922,0.22809889912605286,3.10090970993042,10.176177978515625,6.1088361740112305,47.9383544921875,0.9412393569946289
