loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Rloads1,Rloads2,Rloads3,Vin,VF
2055.012428501521,0,Adam,0.001,0,0.0006799998809583485,0.4000000059604645,0.00014999997802078724,0.25,0.25,3.3000001907348633,10.0,6.8000006675720215,46.0,1.100000023841858
759.9384335976673,1000,Adam,0.001,0,0.0007286621257662773,0.34488511085510254,0.00015636655734851956,0.18933498859405518,0.2125796675682068,3.1000969409942627,10.14615249633789,6.108463764190674,48.27223587036133,1.053407907485962
759.2374258099962,2000,Adam,0.001,0,0.0007266493630595505,0.3280595541000366,0.0001564676931593567,0.18926188349723816,0.21392972767353058,3.0994350910186768,10.153019905090332,6.109475612640381,48.13615036010742,1.0597898960113525
486.78790238857755,3000,Adam,0.001,1,0.0007254072115756571,0.31845739483833313,0.00015649112174287438,0.189258873462677,0.22447296977043152,3.099311351776123,10.154104232788086,6.1095499992370605,48.10377502441406,1.0575631856918335
486.7587817150169,4000,Adam,0.001,1,0.0007247240282595158,0.31358855962753296,0.00015646575775463134,0.18927374482154846,0.22999636828899384,3.0992307662963867,10.15469741821289,6.109546184539795,48.08664321899414,1.0544240474700928
486.7516633110504,5000,Adam,0.001,1,0.0007242041174322367,0.3106273114681244,0.0001564729172969237,0.18927238881587982,0.23319321870803833,3.099195957183838,10.154990196228027,6.109565258026123,48.07233810424805,1.04868483543396
486.76214018055254,6000,Adam,0.001,2,0.0007238267571665347,0.3096305727958679,0.00015647575492039323,0.1892719864845276,0.23408980667591095,3.0991852283477783,10.155082702636719,6.10957145690918,48.06062316894531,1.0393716096878052
486.76170224144806,7000,Adam,0.0005,2,0.0007236134842969477,0.3094766139984131,0.00015647725376766175,0.1892719864845276,0.23409920930862427,3.099184513092041,10.155092239379883,6.109573841094971,48.0535888671875,1.0322762727737427
486.7611278293282,8000,Adam,0.0005,2,0.0007233164506033063,0.3093653917312622,0.0001564778503961861,0.1892719864845276,0.2339876890182495,3.099184513092041,10.15509033203125,6.109574317932129,48.043636322021484,1.0219027996063232
486.75782272132625,9000,Adam,0.0005,3,0.000722914410289377,0.3092348277568817,0.00015647844702471048,0.18927215039730072,0.2338135838508606,3.099184513092041,10.15509033203125,6.109576225280762,48.030235290527344,1.0078104734420776
