loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Vin,VF,Rloads1,Rloads2,Rloads3
128921.40296870994,0,Adam,0.001,0,0.0006799998809583485,0.4000000059604645,0.00014999997802078724,0.25,0.25,46.0,1.100000023841858,3.3000001907348633,10.0,6.8000006675720215
91.54649356856727,1000,Adam,0.001,0,0.0007293831440620124,0.33603760600090027,0.00016442412743344903,0.20078526437282562,0.20399990677833557,48.157352447509766,1.0530836582183838,3.1004316806793213,10.19239330291748,6.098244667053223
65.87185306354857,2000,Adam,0.001,0,0.0007278589182533324,0.32349738478660583,0.00016449266695417464,0.2007932811975479,0.21169878542423248,48.088260650634766,1.0554512739181519,3.100071430206299,10.195849418640137,6.098663330078125
59.843618020514924,3000,Adam,0.001,0,0.0007269647321663797,0.3166300654411316,0.00016450756811536849,0.20079155266284943,0.21954937279224396,48.0665283203125,1.0536528825759888,3.0999836921691895,10.196612358093262,6.098702430725098
59.33341562614804,4000,Adam,0.001,0,0.0007265509339049459,0.31426936388015747,0.00016451353440061212,0.20079098641872406,0.22210295498371124,48.05521774291992,1.0491716861724854,3.0999526977539062,10.196887969970703,6.098719120025635
59.28903973780915,5000,Adam,0.001,0,0.0007263102452270687,0.313928484916687,0.00016451510600745678,0.2007908821105957,0.22232139110565186,48.047462463378906,1.0419225692749023,3.0999491214752197,10.196914672851562,6.098721981048584
59.24600950275037,6000,Adam,0.001,0,0.0007260290440171957,0.3138306438922882,0.0001645160373300314,0.2007908821105957,0.22221127152442932,48.038124084472656,1.0321214199066162,3.0999491214752197,10.196919441223145,6.0987229347229
59.20840772423247,7000,Adam,0.001,0,0.0007256971439346671,0.31372201442718506,0.00016451698320452124,0.2007909119129181,0.22207282483577728,48.02705001831055,1.0205042362213135,3.099949836730957,10.196907043457031,6.098724365234375
59.254433617434415,8000,Adam,0.001,0,0.0007253673975355923,0.313615620136261,0.00016451792907901108,0.20079100131988525,0.22193527221679688,48.01667785644531,1.0091569423675537,3.0999512672424316,10.196972846984863,6.098726272583008
59.27041622188496,9000,Adam,0.001,0,0.000725155754480511,0.3135436475276947,0.0001645188604015857,0.20079059898853302,0.22184447944164276,48.007476806640625,1.0010414123535156,3.0999393463134766,10.196700096130371,6.098715305328369
59.17825008041282,10000,Adam,0.001,0,0.0007250368362292647,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00493240356445,0.9973657131195068,3.0999467372894287,10.196885108947754,6.098724365234375
59.17739082523731,0,LBFGS,1.0,0,0.0007250368362292647,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00493240356445,0.9973657131195068,3.0999467372894287,10.196885108947754,6.098724365234375
59.17739082523731,1,LBFGS,1.0,0,0.0007250361377373338,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00505828857422,0.9973657727241516,3.099947214126587,10.196885108947754,6.098724365234375
59.17687858717906,2,LBFGS,1.0,0,0.0007250361377373338,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00505828857422,0.9973657727241516,3.099947214126587,10.196885108947754,6.098724365234375
59.17687858717906,3,LBFGS,1.0,0,0.0007250361377373338,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00505828857422,0.9973657727241516,3.099947214126587,10.196885108947754,6.098724365234375
59.17687858717906,4,LBFGS,1.0,0,0.0007250361377373338,0.31350693106651306,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00505828857422,0.9973657727241516,3.099947214126587,10.196885108947754,6.098724365234375
59.17687858717906,5,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,6,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,7,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,8,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,9,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,10,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,11,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,12,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,13,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,14,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,15,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,16,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
59.17686870812015,17,LBFGS,1.0,0,0.0007250354392454028,0.31350696086883545,0.0001645188604015857,0.2007908672094345,0.22179672122001648,48.00504684448242,0.9973658323287964,3.0999464988708496,10.196882247924805,6.098724365234375
