loss,L,RL,C,RC,Rdson,Rload1,Rload2,Rload3,Vin,VF
9.07733154296875,0.0006806804449297488,0.29970014095306396,0.00015015006647445261,0.24975013732910156,0.15015007555484772,3.296701669692993,10.010004997253418,6.793203830718994,45.95402145385742,0.8991004228591919
6.81452511344105e-05,0.0007205816800706089,0.3131280541419983,0.00016447485540993512,0.20095345377922058,0.21845456957817078,3.0999982357025146,10.19994831085205,6.099982261657715,47.85244369506836,0.8430101871490479
6.371921335812658e-05,0.0007206217851489782,0.3126565217971802,0.00016451068222522736,0.20094998180866241,0.21909157931804657,3.100005865097046,10.199973106384277,6.100006103515625,47.85445022583008,0.8466055989265442
5.865416824235581e-05,0.0007207886083051562,0.3126382827758789,0.00016451059491373599,0.20094987750053406,0.21924512088298798,3.1000044345855713,10.199982643127441,6.100008487701416,47.86006546020508,0.8527756929397583
5.088170655653812e-05,0.0007210755138657987,0.31272831559181213,0.0001645097363507375,0.20094981789588928,0.21936726570129395,3.100003719329834,10.19998550415039,6.100008964538574,47.86960983276367,0.8628231287002563
3.9891274354886264e-05,0.000721521966625005,0.3128717541694641,0.00016450858674943447,0.2009497582912445,0.21955449879169464,3.100003242492676,10.199987411499023,6.100008964538574,47.88446807861328,0.8784515857696533
2.6251002054777928e-05,0.0007221752312034369,0.3130825459957123,0.00016450688417535275,0.20094981789588928,0.21982745826244354,3.1000025272369385,10.199987411499023,6.100007057189941,47.90623474121094,0.9013279676437378
1.2938448890054133e-05,0.0007230353076010942,0.31336110830307007,0.00016450467228423804,0.2009497880935669,0.22018614411354065,3.1000022888183594,10.199987411499023,6.100005149841309,47.934364318847656,0.9313609004020691
3.613025000959169e-06,0.0007239525439217687,0.3136574625968933,0.00016450225666631013,0.20094986259937286,0.2205667942762375,3.100001811981201,10.20001220703125,6.10000467300415,47.96564483642578,0.9635822772979736
1.7687312720227055e-05,0.0007246675668284297,0.31389203667640686,0.0001645005977479741,0.20094934105873108,0.2208646982908249,3.0999915599823,10.199766159057617,6.099989891052246,47.98615264892578,0.9876673817634583
6.546088116010651e-08,0.0007249313639476895,0.31397539377212524,0.00016449979739263654,0.20094987750053406,0.22097674012184143,3.100001573562622,10.200018882751465,6.100002288818359,47.99807357788086,0.9978212714195251
1.2969834983778128e-08,0.0007249899790622294,0.3139949440956116,0.00016449959366582334,0.20094983279705048,0.22100131213665009,3.099998950958252,10.199992179870605,6.100003242492676,47.999759674072266,0.9997802972793579
4.831507283142855e-08,0.0007249952759593725,0.3139965832233429,0.00016449966642539948,0.20094959437847137,0.22100350260734558,3.0999915599823,10.199982643127441,6.099996089935303,47.99984359741211,0.9999300837516785
2.059337589344068e-09,0.0007249937043525279,0.31399574875831604,0.00016449956456199288,0.20094993710517883,0.22100284695625305,3.0999984741210938,10.200004577636719,6.100000858306885,47.99998092651367,0.9999393820762634
7.480153385586163e-09,0.0007249940535984933,0.3139960765838623,0.00016449987015221268,0.20094983279705048,0.22100310027599335,3.099997043609619,10.199996948242188,6.099996566772461,47.999942779541016,0.9999377131462097
8.536673021808383e-07,0.0007249845657497644,0.31399184465408325,0.00016449800750706345,0.20095208287239075,0.2210000455379486,3.100038528442383,10.200136184692383,6.100080966949463,48.00058364868164,0.9999488592147827
2.2461360060788138e-07,0.0007249957998283207,0.31399691104888916,0.00016450014663860202,0.20094922184944153,0.2210034430027008,3.0999903678894043,10.199973106384277,6.099982261657715,47.99983596801758,0.9999356865882874
2.0075248130524415e-09,0.0007249933551065624,0.313995897769928,0.0001644995791139081,0.20094983279705048,0.22100278735160828,3.099999189376831,10.199999809265137,6.100000381469727,47.9999885559082,0.999936580657959
2.370285301367403e-09,0.0007249927730299532,0.3139955401420593,0.0001644996227696538,0.20094990730285645,0.22100257873535156,3.100001573562622,10.200007438659668,6.10000467300415,47.99998092651367,0.9999213218688965
1.589678959135199e-06,0.0007249785703606904,0.3139893114566803,0.00016449637769255787,0.2009538859128952,0.22099819779396057,3.1000640392303467,10.200211524963379,6.100124835968018,48.00094985961914,0.999945878982544
