loss,L,RL,C,RC,Rdson,Rload1,Rload2,Rload3,Vin,VF
9.13093376159668,0.0006806804449297488,0.29970014095306396,0.00015015006647445261,0.24975013732910156,0.15015007555484772,3.296701669692993,10.010004997253418,6.793203830718994,45.95402145385742,0.8991004228591919
0.01442694291472435,0.0007207076996564865,0.31277382373809814,0.00016450139810331166,0.20079460740089417,0.21919873356819153,3.0999531745910645,10.196836471557617,6.098703384399414,47.860408782958984,0.8428953886032104
0.01442159153521061,0.0007207230664789677,0.31210270524024963,0.000164537996170111,0.20079073309898376,0.2200491726398468,3.0999574661254883,10.196885108947754,6.098730087280273,47.86176300048828,0.8465054035186768
0.014416437596082687,0.0007208855822682381,0.31205350160598755,0.00016453782154712826,0.2007906436920166,0.22023458778858185,3.0999560356140137,10.19690227508545,6.0987324714660645,47.86724853515625,0.8526471853256226
0.014408651739358902,0.000721170858014375,0.31214240193367004,0.0001645370793994516,0.20079052448272705,0.22035738825798035,3.0999553203582764,10.19690227508545,6.0987324714660645,47.87672805786133,0.8626455664634705
0.014397692866623402,0.000721615448128432,0.3122849464416504,0.0001645359443500638,0.20079049468040466,0.22054438292980194,3.0999550819396973,10.196907043457031,6.0987324714660645,47.89152145385742,0.8782107830047607
0.01438436470925808,0.0007222683052532375,0.31249526143074036,0.000164534299983643,0.20079052448272705,0.22081926465034485,3.0999538898468018,10.19690227508545,6.098730087280273,47.91263961791992,0.9010142087936401
0.01437936257570982,0.0007231127819977701,0.312764436006546,0.0001645320007810369,0.20079073309898376,0.22116462886333466,3.099956750869751,10.196990013122559,6.098733901977539,47.94441223144531,0.931008517742157
0.014361323788762093,0.0007240466657094657,0.3130687475204468,0.00016452965792268515,0.20079059898853302,0.22156035900115967,3.0999526977539062,10.196921348571777,6.098727703094482,47.972503662109375,0.9633083343505859
0.014358073472976685,0.0007247441681101918,0.31329503655433655,0.00016452786803711206,0.20079055428504944,0.22185268998146057,3.09995174407959,10.1968994140625,6.098724842071533,47.99532699584961,0.9876121878623962
0.014357693493366241,0.0007250384078361094,0.31339025497436523,0.00016452709678560495,0.20079055428504944,0.22197631001472473,3.0999507904052734,10.196911811828613,6.098724365234375,48.00529479980469,0.997943639755249
0.014357530511915684,0.0007250969647429883,0.3134094476699829,0.0001645269221626222,0.20079049468040466,0.22200104594230652,3.0999505519866943,10.196882247924805,6.098721981048584,48.00716018676758,0.9999603629112244
0.014358031563460827,0.0007251061033457518,0.31341326236724854,0.00016452714044135064,0.20079001784324646,0.22200414538383484,3.099926471710205,10.196836471557617,6.0987091064453125,48.006996154785156,1.0001161098480225
0.014357667416334152,0.0007250981288962066,0.3134095072746277,0.00016452679119538516,0.20079083740711212,0.22200198471546173,3.0999579429626465,10.196938514709473,6.098733901977539,48.00754165649414,1.0001240968704224
0.014357490465044975,0.0007250990602187812,0.3134099841117859,0.0001645268639549613,0.2007906138896942,0.22200223803520203,3.0999526977539062,10.196921348571777,6.098726272583008,48.00745391845703,1.0001155138015747
0.014357520267367363,0.000725098536349833,0.3134097754955292,0.00016452693671453744,0.20079056918621063,0.22200210392475128,3.099951982498169,10.19693660736084,6.098728656768799,48.007469177246094,1.0001071691513062
0.014357754960656166,0.0007251004572026432,0.31341034173965454,0.0001645271258894354,0.2007904052734375,0.22200247645378113,3.099945306777954,10.19690227508545,6.0987138748168945,48.007362365722656,1.0001084804534912
0.014358011074364185,0.0007250923081301153,0.3134067952632904,0.00016452575800940394,0.20079240202903748,0.22200019657611847,3.0999796390533447,10.197013854980469,6.098782539367676,48.007896423339844,1.0001211166381836
0.014358152635395527,0.0007251067436300218,0.31341320276260376,0.00016452862473670393,0.20078837871551514,0.22200456261634827,3.099919080734253,10.19681167602539,6.098659515380859,48.00693893432617,1.000103235244751
0.014357538893818855,0.0007250990020111203,0.3134099841117859,0.0001645269221626222,0.2007906436920166,0.22200210392475128,3.0999526977539062,10.196924209594727,6.098724842071533,48.007450103759766,1.0001115798950195
