loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch,callbacks
128863.08841033294,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.3000001907348633, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0,0
826.0745230657606,0.0007290544454008341,0.3358067274093628,0.0001646881428314373,0.20106932520866394,0.20468084514141083,"[3.1003739833831787, 10.197859764099121, 6.0997748374938965]",48.15132141113281,1.0535527467727661,0.001,Adam,1000,0
798.1993106225262,0.0007274697418324649,0.3227494955062866,0.00016475828306283802,0.2010771930217743,0.2131301462650299,"[3.100011110305786, 10.201337814331055, 6.100191593170166]",48.081573486328125,1.0559396743774414,0.001,Adam,2000,0
512.708425100386,0.0007265307940542698,0.31551235914230347,0.0001647731551202014,0.201075479388237,0.22139450907707214,"[3.0999178886413574, 10.202144622802734, 6.10023307800293]",48.05872344970703,1.0541510581970215,0.001,Adam,3000,1
512.3744014178542,0.0007261935388669372,0.3134211301803589,0.00016477773897349834,0.20107440650463104,0.22367484867572784,"[3.0998895168304443, 10.202393531799316, 6.100248336791992]",48.04964065551758,1.0512456893920898,0.001,Adam,4000,1
512.3370117970948,0.0007259796839207411,0.3127954602241516,0.00016477932513225824,0.2010742872953415,0.224260613322258,"[3.099881410598755, 10.202463150024414, 6.100253582000732]",48.043113708496094,1.046256184577942,0.001,Adam,5000,1
512.1739397239148,0.0007257622783072293,0.31267186999320984,0.0001647799799684435,0.2010742723941803,0.2242332398891449,"[3.0998806953430176, 10.202468872070312, 6.100254058837891]",48.03591537475586,1.0388885736465454,0.001,Adam,6000,2
512.1481569521528,0.0007254833471961319,0.31257957220077515,0.00016478067846037447,0.2010742723941803,0.22411760687828064,"[3.099881172180176, 10.202468872070312, 6.100255012512207]",48.026634216308594,1.029132604598999,0.001,Adam,7000,2
512.1266398417189,0.0007251601200550795,0.31247466802597046,0.00016478147881571203,0.20107431709766388,0.22398170828819275,"[3.099881172180176, 10.202468872070312, 6.100255489349365]",48.015869140625,1.017827033996582,0.001,Adam,8000,2
512.1098866388281,0.0007248561596497893,0.3123759627342224,0.00016478222096338868,0.2010742872953415,0.22385382652282715,"[3.099881410598755, 10.202470779418945, 6.100255489349365]",48.00572204589844,1.0071767568588257,0.001,Adam,9000,3
512.1072053292115,0.0007246533641591668,0.31230971217155457,0.00016478280303999782,0.2010742425918579,0.22376826405525208,"[3.099879503250122, 10.202422142028809, 6.100255489349365]",47.998695373535156,0.999984085559845,0.001,Adam,10000,3
512.1074868458898,0.0007246533641591668,0.31230971217155457,0.00016478280303999782,0.2010742425918579,0.22376826405525208,"[3.099879503250122, 10.202422142028809, 6.100255489349365]",47.998695373535156,0.999984085559845,1.0,LBFGS,0,3
512.1074868458898,0.0007246504537761211,0.3123096823692322,0.00016478280303999782,0.2010742425918579,0.2237682044506073,"[3.0998806953430176, 10.202422142028809, 6.100255489349365]",47.9989013671875,0.999984085559845,1.0,LBFGS,1,3
512.1061415940126,0.0007246504537761211,0.3123096823692322,0.00016478280303999782,0.2010742425918579,0.2237682044506073,"[3.0998806953430176, 10.202422142028809, 6.100255489349365]",47.9989013671875,0.999984085559845,1.0,LBFGS,2,3
512.1061415940126,0.0007246504537761211,0.3123096823692322,0.00016478280303999782,0.2010742425918579,0.2237682044506073,"[3.0998806953430176, 10.202422142028809, 6.100255489349365]",47.9989013671875,0.999984085559845,1.0,LBFGS,3,3
