loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch,callbacks
2055.01029035063,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.299999713897705, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0,0
759.9381585813829,0.0007286604959517717,0.3448810875415802,0.00015636676107533276,0.18933488428592682,0.21257910132408142,"[3.100097179412842, 10.146154403686523, 6.108463764190674]",48.272159576416016,1.0533770322799683,0.001,Adam,1000,0
759.2373499559101,0.0007266470929607749,0.3280561864376068,0.0001564694830449298,0.18926219642162323,0.21393057703971863,"[3.099435567855835, 10.153017044067383, 6.1094770431518555]",48.13606262207031,1.0597314834594727,0.001,Adam,2000,0
495.9248250730898,0.0007254056399688125,0.3184557557106018,0.0001564926642458886,0.18925872445106506,0.22447220981121063,"[3.0993120670318604, 10.154107093811035, 6.10955286026001]",48.10371017456055,1.0575227737426758,0.001,Adam,3000,1
495.8949436549447,0.000724714423995465,0.31352904438972473,0.0001564674748806283,0.18927356600761414,0.23006117343902588,"[3.0992307662963867, 10.15470027923584, 6.109546661376953]",48.08638000488281,1.0543228387832642,0.001,Adam,4000,1
495.8878597218906,0.0007241927087306976,0.3105839192867279,0.0001564741542097181,0.18927228450775146,0.23323586583137512,"[3.099195957183838, 10.154993057250977, 6.109565258026123]",48.071990966796875,1.0484623908996582,0.001,Adam,5000,1
495.92030655047466,0.0007238138350658119,0.3096170723438263,0.00015647633699700236,0.1892719715833664,0.2340952455997467,"[3.0991852283477783, 10.1550874710083, 6.109572410583496]",48.06019592285156,1.0389598608016968,0.001,Adam,6000,2
495.9198573594148,0.0007235994562506676,0.3094712793827057,0.00015647814143449068,0.1892719715833664,0.23409421741962433,"[3.099184989929199, 10.155089378356934, 6.109573841094971]",48.0531120300293,1.0317866802215576,0.0005,Adam,7000,2
495.9192712845894,0.0007232989883050323,0.30936023592948914,0.00015647837426513433,0.18927201628684998,0.2339799702167511,"[3.099184513092041, 10.155092239379883, 6.109574317932129]",48.043087005615234,1.0213085412979126,0.0005,Adam,8000,2
495.9136742760918,0.0007228940958157182,0.30922800302505493,0.00015647869440726936,0.18927216529846191,0.23380526900291443,"[3.099184513092041, 10.155092239379883, 6.109575271606445]",48.029544830322266,1.007106065750122,0.0005,Adam,9000,3
495.91331478828556,0.0007226259913295507,0.3091427981853485,0.00015647975669708103,0.18927223980426788,0.23368605971336365,"[3.099184989929199, 10.155089378356934, 6.1095757484436035]",48.02055740356445,0.9976789951324463,0.00025,Adam,10000,3
495.91331443135994,0.0007226259913295507,0.3091427981853485,0.00015647975669708103,0.18927223980426788,0.23368605971336365,"[3.099184989929199, 10.155089378356934, 6.1095757484436035]",48.02055740356445,0.9976789951324463,1.0,LBFGS,0,3
495.91331443135994,0.0007226257584989071,0.3091427981853485,0.00015647975669708103,0.18927223980426788,0.23368605971336365,"[3.099184989929199, 10.155089378356934, 6.1095757484436035]",48.02056121826172,0.9976788759231567,1.0,LBFGS,1,3
