loss,L,RL,C,RC,Rdson,Rloads,Vin,VF,learning_rate,optimizer,epoch
127736.25,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,"[3.3000001907348633, 10.0, 6.8000006675720215]",46.0,1.100000023841858,0.001,Adam,0
91.56938171386719,0.000729407649487257,0.33617088198661804,0.0001644305739318952,0.20079107582569122,0.2040403187274933,"[3.1003944873809814, 10.19253921508789, 6.098267555236816]",48.15890884399414,1.0534034967422485,0.001,Adam,1000
66.11666107177734,0.0007278920384123921,0.3236531913280487,0.00016450071416329592,0.20079639554023743,0.21156513690948486,"[3.1000514030456543, 10.195907592773438, 6.098682880401611]",48.08933639526367,1.055975079536438,0.001,Adam,2000
60.05195999145508,0.0007270017522387207,0.3167530596256256,0.00016451292322017252,0.20079341530799866,0.21944940090179443,"[3.0999813079833984, 10.196612358093262, 6.098714828491211]",48.067745208740234,1.054459810256958,0.001,Adam,3000
59.52254867553711,0.0007265942404046655,0.3143274188041687,0.00016451771080028266,0.20079243183135986,0.22208380699157715,"[3.0999550819396973, 10.19687557220459, 6.098728656768799]",48.05667495727539,1.0504937171936035,0.001,Adam,4000
59.48614501953125,0.0007263753213919699,0.3139748275279999,0.00016451874398626387,0.20079228281974792,0.2223333865404129,"[3.09995174407959, 10.196908950805664, 6.098731517791748]",48.04967498779297,1.0440901517868042,0.001,Adam,5000
59.45435333251953,0.0007261316059157252,0.3138878643512726,0.00016451941337436438,0.20079226791858673,0.22224061191082,"[3.09995174407959, 10.196907043457031, 6.0987324714660645]",48.04157638549805,1.0356059074401855,0.001,Adam,6000
59.4287223815918,0.0007258554105646908,0.3137972354888916,0.00016452015552204102,0.20079226791858673,0.22212541103363037,"[3.099951982498169, 10.196907043457031, 6.0987324714660645]",48.03237533569336,1.0259419679641724,0.001,Adam,7000
59.41524124145508,0.0007256035460159183,0.31371504068374634,0.00016452082491014153,0.20079226791858673,0.22202014923095703,"[3.099952459335327, 10.196904182434082, 6.098733901977539]",48.02399444580078,1.0171343088150024,0.001,Adam,8000
59.50007247924805,0.0007254630327224731,0.3136666417121887,0.0001645215816097334,0.2007918357849121,0.22195851802825928,"[3.099937677383423, 10.19664192199707, 6.098721981048584]",48.01731491088867,1.0115307569503784,0.001,Adam,9000
59.46487045288086,0.0007253913790918887,0.31364548206329346,0.00016452169802505523,0.20079195499420166,0.22193017601966858,"[3.0999350547790527, 10.196792602539062, 6.098724842071533]",48.01611328125,1.0094270706176758,0.001,Adam,10000
59.426639556884766,0.0007253913790918887,0.31364548206329346,0.00016452169802505523,0.20079195499420166,0.22193017601966858,"[3.0999350547790527, 10.196792602539062, 6.098724842071533]",48.01611328125,1.0094270706176758,1.0,LBFGS,0
59.426639556884766,0.0007253835210576653,0.31364530324935913,0.00016452166892122477,0.20079202950000763,0.22193005681037903,"[3.0999534130096436, 10.19681167602539, 6.098727703094482]",48.01668167114258,1.0094273090362549,1.0,LBFGS,1
59.411216735839844,0.0007253835210576653,0.31364530324935913,0.00016452166892122477,0.20079204440116882,0.22193002700805664,"[3.0999531745910645, 10.196824073791504, 6.098730087280273]",48.016685485839844,1.0094273090362549,1.0,LBFGS,2
59.41120529174805,0.0007253833464346826,0.3136449158191681,0.00016452166892122477,0.20079219341278076,0.2219298630952835,"[3.099952459335327, 10.196904182434082, 6.0987396240234375]",48.01667785644531,1.0094271898269653,1.0,LBFGS,3
59.411190032958984,0.0007253833464346826,0.3136448860168457,0.00016452166892122477,0.20079219341278076,0.22192983329296112,"[3.0999526977539062, 10.196907043457031, 6.098738670349121]",48.01667785644531,1.0094271898269653,1.0,LBFGS,4
59.411190032958984,0.0007253833464346826,0.31364476680755615,0.00016452165436930954,0.20079219341278076,0.22192978858947754,"[3.0999526977539062, 10.196907043457031, 6.098733901977539]",48.01667785644531,1.0094271898269653,1.0,LBFGS,5
