loss,L,RL,C,RC,Rdson,Rload1,Rload2,Rload3,Vin,VF
117973.6875,0.0002002000983338803,0.003896102774888277,4.1241219150833786e-05,0.1591590791940689,0.12187806516885757,1.22122061252594,1.22122061252594,1.22122061252594,8.708704948425293,0.09990005195140839
10657.228515625,0.0003712718898896128,0.0021655280143022537,6.774636858608574e-05,0.23817960917949677,0.06727369874715805,2.0052218437194824,2.0951879024505615,2.075944662094116,21.055683135986328,0.05578869953751564
2820.68994140625,0.00045370732550509274,0.001747979549691081,8.266824443126097e-05,0.276380717754364,0.056081730872392654,2.4242987632751465,2.7386038303375244,2.6682913303375244,38.078758239746094,0.04189932346343994
1126.9434814453125,0.0005507500609382987,0.001620265655219555,9.355619840789586e-05,0.3132771849632263,0.05584072321653366,2.6811163425445557,3.337643623352051,3.183018922805786,43.63240051269531,0.034200288355350494
508.763427734375,0.0006451339577324688,0.001565658487379551,0.00010247102909488603,0.33762967586517334,0.05725277215242386,2.84433650970459,3.957293748855591,3.677747964859009,45.891151428222656,0.03003600426018238
246.4217529296875,0.0007134703919291496,0.001562572317197919,0.00011002016981365159,0.3450320363044739,0.059607166796922684,2.9349300861358643,4.628683567047119,4.166895866394043,47.23798751831055,0.02787926234304905
123.89662170410156,0.0007409207173623145,0.001618972746655345,0.00011639737203950062,0.33192479610443115,0.06334992498159409,2.9770336151123047,5.3730645179748535,4.648622989654541,47.42409133911133,0.027178959921002388
60.100425720214844,0.0007260204292833805,0.0017526125302538276,0.00012163446808699518,0.3003673851490021,0.06938983500003815,3.0040318965911865,6.20585823059082,5.111077308654785,46.494712829589844,0.02763380855321884
25.874507904052734,0.0006949485978111625,0.0019830898381769657,0.00012568394595291466,0.2614665627479553,0.07961564511060715,3.0336108207702637,7.125955581665039,5.52739143371582,45.27287292480469,0.028575874865055084
9.890604972839355,0.0006746475119143724,0.002361783292144537,0.00012853372027166188,0.22952401638031006,0.09894702583551407,3.057090997695923,8.089518547058105,5.846705913543701,44.575958251953125,0.029215697199106216
3.659515380859375,0.0006654114695265889,0.0030997355934232473,0.00013040892372373492,0.21085187792778015,0.14393991231918335,3.070208787918091,8.997977256774902,6.025622844696045,44.42644500732422,0.02944559045135975
