loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Vin,VF,Rloads1,Rloads2,Rloads3
758.9903212393701,10000,Adam,0.00025,0,0.0007220972329378128,0.3090226948261261,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.002769470214844,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207680844,0,LBFGS,1.0,0,0.0007220972329378128,0.3090226948261261,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.002769470214844,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207680844,1,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.97893226146698,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207541973,2,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.97893226146698,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207541973,3,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.97893226146698,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207541973,4,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323210716248,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207562149,5,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323210716248,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207562149,6,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323210716248,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207562149,7,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323806762695,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207582338,8,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323806762695,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207582338,9,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323806762695,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207582338,10,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789323806762695,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207582338,11,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324402809143,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207602528,12,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324402809143,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207602528,13,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324402809143,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207602528,14,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324402809143,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207602528,15,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324998855591,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207622737,16,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324998855591,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207622737,17,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324998855591,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207622737,18,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324998855591,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207622737,19,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789324998855591,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207622737,20,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207642951,21,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207642951,22,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207642951,23,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207642951,24,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789325594902039,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207642951,25,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,26,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,27,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,28,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,29,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,30,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,31,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,32,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326190948486,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207663175,33,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,34,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,35,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,36,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,37,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,38,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,39,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789326786994934,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207683408,40,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,41,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,42,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,43,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,44,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,45,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,46,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,47,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,48,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,49,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789327383041382,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207703658,50,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,51,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,52,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,53,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,54,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,55,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,56,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,57,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,58,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,59,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,60,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,61,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,62,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,63,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.978932797908783,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207723914,64,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,65,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,66,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,67,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,68,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,69,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,70,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,71,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,72,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,73,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,74,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,75,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,76,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,77,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,78,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,79,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789328575134277,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207744178,80,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,81,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,82,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,83,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,84,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,85,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,86,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,87,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,88,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,89,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,90,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,91,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,92,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,93,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,94,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,95,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,96,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,97,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,98,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,99,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
758.9903207764457,100,LBFGS,1.0,0,0.0007220975821837783,0.3090226352214813,0.00015651396824978292,0.18925520777702332,0.23337775468826294,48.00278091430664,0.9789329171180725,3.0992066860198975,10.154995918273926,6.1096086502075195
