loss,epoch,optimizer,learning_rate,callbacks,L,RL,C,RC,Rdson,Vin,VF,Rloads1,Rloads2,Rloads3
5916.304720662793,0,Adam,0.001,0,0.0006800000555813313,0.4000000059604645,0.0001500000071246177,0.25,0.25,46.0,1.100000023841858,3.3000001907348633,10.0,6.8000006675720215
762.7561449173573,1000,Adam,0.001,0,0.0007294071256183088,0.344000905752182,0.00016266033344436437,0.19504903256893158,0.210211843252182,48.25217819213867,1.053143858909607,3.101259231567383,10.167062759399414,6.105743885040283
759.9863631386645,2000,Adam,0.001,0,0.0007274587987922132,0.3276572823524475,0.0001628069585422054,0.1950514018535614,0.20983341336250305,48.1119384765625,1.0600261688232422,3.1005163192749023,10.1745023727417,6.106814861297607
495.70336239009106,3000,Adam,0.001,1,0.000726344995200634,0.31903141736984253,0.00016282977594528347,0.1950494796037674,0.2191503494977951,48.08219909667969,1.0581891536712646,3.1003940105438232,10.175583839416504,6.106892108917236
495.6051503964699,4000,Adam,0.001,1,0.0007257222896441817,0.31459954380989075,0.00016283252625726163,0.19505509734153748,0.2241944968700409,48.06669235229492,1.0553244352340698,3.1003334522247314,10.176066398620605,6.106907367706299
495.58115913416566,5000,Adam,0.001,1,0.0007252488867379725,0.31190603971481323,0.0001628389145480469,0.19505420327186584,0.22712202370166779,48.053775787353516,1.050120234489441,3.1003000736236572,10.176353454589844,6.106924057006836
495.6800540769524,6000,Adam,0.001,2,0.000724905519746244,0.3110009431838989,0.00016284134471789002,0.19505392014980316,0.22794485092163086,48.043174743652344,1.0416438579559326,3.1002893447875977,10.176445007324219,6.106930732727051
495.6773585801303,7000,Adam,0.001,2,0.0007245430606417358,0.3107945919036865,0.00016284268349409103,0.19505389034748077,0.22789821028709412,48.03118133544922,1.0293551683425903,3.1002886295318604,10.17645263671875,6.106932640075684
495.67573432882875,8000,Adam,0.0005,2,0.0007242934661917388,0.31071218848228455,0.00016284320736303926,0.19505389034748077,0.22779381275177002,48.02284622192383,1.020613670349121,3.1002891063690186,10.17645263671875,6.10693359375
495.66941033072413,9000,Adam,0.0005,3,0.0007239584228955209,0.3106033504009247,0.000162843891303055,0.19505393505096436,0.2276512086391449,48.011680603027344,1.0088757276535034,3.1002891063690186,10.1764497756958,6.10693359375
495.6676681523257,10000,Adam,0.0005,3,0.0007235477678477764,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99798583984375,0.9944891929626465,3.1002893447875977,10.17645263671875,6.106935024261475
495.667664252631,0,LBFGS,1.0,3,0.0007235477678477764,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99798583984375,0.9944891929626465,3.1002893447875977,10.17645263671875,6.106935024261475
495.667664252631,1,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944890141487122,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676642187788,2,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944889545440674,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676642127891,3,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944888353347778,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676642008188,4,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944887757301331,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766419483713,5,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944887161254883,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641888587,6,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944885969161987,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766417690985,7,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.994488537311554,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766417093913,8,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944884777069092,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641649715,9,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944883584976196,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641530438,10,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944882988929749,3.1002893447875977,10.17645263671875,6.106935024261475
495.667664147084,11,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944882392883301,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641411267,12,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944881200790405,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766412922095,13,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944880604743958,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641232722,14,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.994488000869751,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766411732596,15,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944878816604614,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676641054414,16,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944878220558167,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766409950355,17,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944877624511719,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766409356745,18,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944876432418823,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676640817037,19,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944875836372375,3.1002893447875977,10.17645263671875,6.106935024261475
495.66766407577705,20,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944875240325928,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676640698521,21,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.994487464427948,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676640639299,22,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944873452186584,3.1002893447875977,10.17645263671875,6.106935024261475
495.6676640520936,23,LBFGS,1.0,3,0.0007235477096401155,0.3104711174964905,0.00016284499724861234,0.19505396485328674,0.22747516632080078,47.99797821044922,0.9944872856140137,3.1002893447875977,10.17645263671875,6.106935024261475
